date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:36:10	21886/21886	---M-Z	-1	error ('Error%20when%20decompressing')	font/ttf	date:Thu,%2028%20Jan%202021%2020:57:00%20GMT	https://fonts.gstatic.com/s/cabin/v18/u-4X0qWljRw-PfU81xCKCpdpbgZJl6XFpfEd7eA9BIxxkV2EH7alwg.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/cabin/v18/u-4X0qWljRw-PfU81xCKCpdpbgZJl6XFpfEd7eA9BIxxkV2EH7alwg.b.delayed	(from https://fonts.googleapis.com/css?family=Cabin:400,600,700|Lato:400,700)
22:36:10	35720/35720	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2028%20Jan%202021%2020:57:01%20GMT	https://fonts.gstatic.com/s/cabin/v18/u-4X0qWljRw-PfU81xCKCpdpbgZJl6XFpfEd7eA9BIxxkYODH7alwg.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/cabin/v18/u-4X0qWljRw-PfU81xCKCpdpbgZJl6XFpfEd7eA9BIxxkYODH7alwg.ttf	(from https://fonts.googleapis.com/css?family=Cabin:400,600,700|Lato:400,700)
22:36:10	35432/35432	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2028%20Jan%202021%2020:57:03%20GMT	https://fonts.gstatic.com/s/cabin/v18/u-4X0qWljRw-PfU81xCKCpdpbgZJl6XFpfEd7eA9BIxxkbqDH7alwg.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/cabin/v18/u-4X0qWljRw-PfU81xCKCpdpbgZJl6XFpfEd7eA9BIxxkbqDH7alwg.ttf	(from https://fonts.googleapis.com/css?family=Cabin:400,600,700|Lato:400,700)
22:36:10	60524/60524	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2015%20Sep%202020%2018:10:47%20GMT	https://fonts.gstatic.com/s/lato/v17/S6uyw4BMUTPHjx4wWw.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/lato/v17/S6uyw4BMUTPHjx4wWw.ttf	(from https://fonts.googleapis.com/css?family=Cabin:400,600,700|Lato:400,700)
22:36:11	59032/59032	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2015%20Sep%202020%2018:12:12%20GMT	https://fonts.gstatic.com/s/lato/v17/S6u9w4BMUTPHh6UVSwiPHA.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/lato/v17/S6u9w4BMUTPHh6UVSwiPHA.ttf	(from https://fonts.googleapis.com/css?family=Cabin:400,600,700|Lato:400,700)
22:36:11	46680/46680	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2028%20Jan%202021%2022:37:25%20GMT	https://fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVuEorCIPrQ.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVuEorCIPrQ.ttf	(from https://fonts.googleapis.com/css?family=Raleway:300,400,700,800)
22:36:11	46660/46660	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2028%20Jan%202021%2023:35:08%20GMT	https://fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVvaorCIPrQ.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVvaorCIPrQ.ttf	(from https://fonts.googleapis.com/css?family=Raleway:300,400,700,800)
22:36:12	46608/46608	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2028%20Jan%202021%2023:35:01%20GMT	https://fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVs9pbCIPrQ.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVs9pbCIPrQ.ttf	(from https://fonts.googleapis.com/css?family=Raleway:300,400,700,800)
22:36:21	46676/46676	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2028%20Jan%202021%2023:35:13%20GMT	https://fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVtapbCIPrQ.ttf	C:/Users/Cliff/OneDrive/Bureau/Test%201%20LDP/fonts.gstatic.com/s/raleway/v19/1Ptxg8zYS_SKggPN4iEgvnHyvveLxVtapbCIPrQ.ttf	(from https://fonts.googleapis.com/css?family=Raleway:300,400,700,800)
22:36:22	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20May%202021%2002:36:23%20GMT	https://fonts.gstatic.com/robots.txt		(from https://fonts.googleapis.com/css?family=Cabin:400,600,700|Lato:400,700)
